species,number_of_individuals,longitude_ves,latitude_ves,site_id,date
racl,1,-83.86921095,35.95775451,10,5/12/24
racl,5,-83.86890225,35.95793471,NA,NA
racl,1,-83.87666446,35.93380544,15,5/20/24
racl,1,-83.87666446,35.93380544,15,5/20/24
hych,2,-83.87666446,35.93380544,15,5/20/24
pscr,1,-83.87666446,35.93380544,15,5/20/24
hych,1,-83.87666446,35.93380544,15,5/20/24
racl,2,-83.87666446,35.93380544,15,5/20/24
racl,2,-83.87666446,35.93380544,15,5/20/24
raca,1,-83.87666446,35.93380544,15,5/20/24
racl,2,-83.87666446,35.93380544,15,5/20/24
racl,1,-83.87666446,35.93380544,15,5/20/24
racl,1,-83.87666446,35.93380544,15,5/20/24
hych,1,-83.87666446,35.93380544,15,5/20/24
racl,1,-83.87666446,35.93380544,15,5/20/24
racl,1,-83.87666446,35.93380544,15,5/20/24
hych,2,-83.87666446,35.93380544,15,5/20/24
racl,1,-83.87666446,35.93380544,15,5/20/24
racl,1,-83.87666446,35.93380544,15,5/20/24
racl,1,-83.87666446,35.93380544,15,5/20/24
hych,1,-83.87666446,35.93380544,15,5/20/24
racl,1,-83.87666446,35.93380544,15,5/20/24
racl,1,-83.87666446,35.93380544,15,5/20/24
hych,1,-83.87666446,35.93380544,15,5/20/24
racl,1,-83.87666446,35.93380544,15,5/20/24
racl,2,-83.87666446,35.93380544,15,5/20/24
racl,1,-83.87673481,35.93348647,15,5/20/24
raca,1,-83.87673481,35.93348647,15,5/20/24
racl,1,-83.87673481,35.93348647,15,5/20/24
racl,1,-83.87673481,35.93348647,15,5/20/24
racl,2,-83.87673481,35.93348647,15,5/20/24
racl,1,-83.87673481,35.93348647,15,5/20/24
pscr,1,-83.87673481,35.93348647,15,5/20/24
racl,2,-83.87673481,35.93348647,15,5/20/24
racl,2,-83.87673481,35.93348647,15,5/20/24
racl,2,-83.87673481,35.93348647,15,5/20/24
racl,1,-83.87673481,35.93348647,15,5/20/24
racl,1,-83.87673481,35.93348647,15,5/20/24
hych,1,-83.87673481,35.93348647,15,5/20/24
racl,1,-83.87673481,35.93348647,15,5/20/24
racl,1,-83.87673481,35.93348647,15,5/20/24
racl,1,-83.87673481,35.93348647,15,5/20/24
racl,3,-83.87673481,35.93348647,15,5/20/24
racl,2,-83.87673481,35.93348647,15,5/20/24
racl,1,-83.87673481,35.93348647,15,5/20/24
hych,1,-83.87673481,35.93348647,15,5/20/24
racl,1,-83.87673481,35.93348647,15,5/20/24
racl,1,-83.87673481,35.93348647,15,5/20/24
pscr,1,-83.87673481,35.93348647,15,5/20/24
racl,2,-83.87673481,35.93348647,15,5/20/24
racl,1,-83.87673481,35.93348647,15,5/20/24
raca,1,-83.87673481,35.93348647,15,5/20/24
raca,1,-83.93928242,35.9354622,15,5/20/24
racl,1,-83.93928242,35.9354622,15,5/20/24
hych,1,-83.93928242,35.9354622,15,5/20/24
hych,1,-83.93928242,35.9354622,15,5/20/24
racl,1,-83.93928242,35.9354622,15,5/20/24
pscr,1,-83.93928242,35.9354622,15,5/20/24
hych,1,-83.93928242,35.9354622,15,5/20/24
hych,1,-83.93928242,35.9354622,15,5/20/24
hych,1,-83.93928242,35.9354622,15,5/20/24
racl,1,-83.93928242,35.9354622,15,5/20/24
racl,1,-83.93928242,35.9354622,15,5/20/24
hych,1,-83.93928242,35.9354622,15,5/20/24
racl,1,-83.87647984,35.93355469,15,5/20/24
racl,2,-83.87647984,35.93355469,15,5/20/24
pscr,1,-83.87647984,35.93355469,15,5/20/24
hych,1,-83.87647984,35.93355469,15,5/20/24
hych,1,-83.87647984,35.93355469,15,5/20/24
hych,1,-83.87647984,35.93355469,15,5/20/24
racl,1,-83.87647984,35.93355469,15,5/20/24
racl,2,-83.87647984,35.93355469,15,5/20/24
racl,1,-83.87647984,35.93355469,15,5/20/24
racl,2,-83.87647984,35.93355469,15,5/20/24
racl,1,-83.87647984,35.93355469,15,5/20/24
racl,2,-83.87647984,35.93355469,15,5/20/24
hych,1,-83.87647984,35.93355469,15,5/20/24
hych,1,-83.87647984,35.93355469,15,5/20/24
hych,2,-83.87647984,35.93355469,15,5/20/24
racl,2,-83.87647984,35.93355469,15,5/20/24
raca,1,-83.87647984,35.93355469,15,5/20/24
racl,2,-83.87647984,35.93355469,15,5/20/24
racl,2,-83.87647984,35.93355469,15,5/20/24
hych,1,-83.87647984,35.93355469,15,5/20/24
racl,1,-83.87647984,35.93355469,15,5/20/24
pscr,1,-83.87647984,35.93355469,15,5/20/24
racl,1,-83.87647984,35.93355469,15,5/20/24
racl,1,-83.87647984,35.93355469,15,5/20/24
racl,3,-83.87647984,35.93355469,15,5/20/24
racl,1,-83.87647984,35.93355469,15,5/20/24
racl,2,-83.87647984,35.93355469,15,5/20/24
racl,1,-83.87647984,35.93355469,15,5/20/24
racl,1,-83.87647984,35.93355469,15,5/20/24
hych,2,-83.87647984,35.93355469,15,5/20/24
racl,1,-83.87647984,35.93355469,15,5/20/24
racl,1,-83.87647984,35.93355469,15,5/20/24
racl,1,-83.87647984,35.93355469,15,5/20/24
raca,1,-83.87647984,35.93355469,15,5/20/24
racl,1,-83.87647984,35.93355469,15,5/20/24
racl,1,-83.87693615,35.93338525,15,5/20/24
racl,1,-83.87693615,35.93338525,15,5/20/24
racl,1,-83.87693615,35.93338525,15,5/20/24
racl,1,-83.87693615,35.93338525,15,5/20/24
racl,1,-83.87693615,35.93338525,15,5/20/24
racl,1,-83.87693615,35.93338525,15,5/20/24
racl,1,-83.87693615,35.93338525,15,5/20/24
racl,3,-83.87693615,35.93338525,15,5/20/24
racl,1,-83.87693615,35.93338525,15,5/20/24
pscr,1,-83.87693615,35.93338525,15,5/20/24
racl,1,-83.87693615,35.93338525,15,5/20/24
raca,1,-83.93928242,35.9354622,15,5/20/24
racl,1,-83.93928242,35.9354622,15,5/20/24
racl,1,-83.93928242,35.9354622,15,5/20/24
racl,1,-83.93928242,35.9354622,15,5/20/24
hych,1,-83.93928242,35.9354622,15,5/20/24
hych,2,-83.93928242,35.9354622,15,5/20/24
pscr,1,-83.93928242,35.9354622,15,5/20/24
hych,1,-83.93928242,35.9354622,15,5/20/24
racl,1,-83.93928242,35.9354622,15,5/20/24
hych,1,-83.93928242,35.9354622,15,5/20/24
hych,1,-83.93928242,35.9354622,15,5/20/24
racl,1,-83.93928242,35.9354622,15,5/20/24
racl,1,-83.93928242,35.9354622,15,5/20/24
hych,1,-83.93928242,35.9354622,15,5/20/24
hych,1,-83.93928242,35.9354622,15,5/20/24
racl,1,-83.93928242,35.9354622,15,5/20/24
hych,1,-83.93928242,35.9354622,15,5/20/24
racl,2,-83.93928242,35.9354622,15,5/20/24
racl,1,-83.93934389,35.93569338,15,5/23/24
racl,1,-83.93934389,35.93569338,15,5/23/24
raca,1,-83.93934389,35.93569338,15,5/23/24
racl,2,-83.93934389,35.93569338,15,5/23/24
racl,1,-83.93934389,35.93569338,15,5/23/24
racl,1,-83.93934389,35.93569338,15,5/23/24
racl,1,-83.93934389,35.93569338,15,5/23/24
racl,1,-83.93934389,35.93569338,15,5/23/24
raca,1,-83.93934389,35.93569338,15,5/23/24
racl,1,-83.93934389,35.93569338,15,5/23/24
raca,1,-83.93934389,35.93569338,15,5/23/24
racl,1,-83.93934389,35.93569338,15,5/23/24
racl,1,-83.93934389,35.93569338,15,5/23/24
racl,1,-83.93934389,35.93569338,15,5/23/24
racl,1,-83.93934389,35.93569338,15,5/23/24
racl,1,-83.93928242,35.9354622,15,5/23/24
racl,1,-83.93928242,35.9354622,15,5/23/24
racl,1,-83.93928242,35.9354622,15,5/23/24
racl,1,-83.93928242,35.9354622,15,5/23/24
racl,1,-83.93928242,35.9354622,15,5/23/24
racl,1,-83.93928242,35.9354622,15,5/23/24
racl,1,-83.93928242,35.9354622,15,5/23/24
racl,1,-83.93928242,35.9354622,15,5/23/24
racl,1,-83.93932582,35.93538449,15,5/23/24
racl,1,-83.93932582,35.93538449,15,5/23/24
racl,1,-83.93932582,35.93538449,15,5/23/24
racl,1,-83.93932582,35.93538449,15,5/23/24
racl,1,-83.93928242,35.9354622,2,5/28/24
racl,1,-83.93928242,35.9354622,2,5/28/24
racl,1,-83.93928242,35.9354622,2,5/28/24
racl,1,-83.93928242,35.9354622,2,5/28/24
hych,1,-83.93928242,35.9354622,2,5/28/24
racl,1,-83.93928242,35.9354622,2,5/28/24
racl,3,-83.93928242,35.9354622,2,5/28/24
racl,1,-83.93928242,35.9354622,2,5/28/24
racl,1,-83.93928242,35.9354622,2,5/28/24
racl,1,-83.93928242,35.9354622,2,5/28/24
racl,1,-83.93928242,35.9354622,2,5/28/24
hych,1,-83.93928242,35.9354622,2,5/28/24
racl,1,-83.93928242,35.9354622,2,5/28/24
racl,1,-83.93928242,35.9354622,2,5/28/24
racl,1,-83.93928242,35.9354622,2,5/28/24
racl,1,-83.93928242,35.9354622,2,5/28/24
racl,1,-83.93928242,35.9354622,2,5/28/24
racl,1,-83.93928242,35.9354622,2,5/28/24
racl,2,-83.93928242,35.9354622,2,5/28/24
racl,1,-83.93928242,35.9354622,2,5/28/24
racl,1,-83.93928242,35.9354622,2,5/28/24
racl,1,-83.93928242,35.9354622,2,5/28/24
racl,2,-83.93928242,35.9354622,2,5/28/24
racl,1,-83.93928242,35.9354622,2,5/28/24
racl,1,-83.93928242,35.9354622,2,5/28/24
hych,1,-83.93928242,35.9354622,2,5/28/24
racl,1,-83.93928242,35.9354622,2,5/28/24
pscr,1,-83.93928242,35.9354622,2,5/28/24
pscr,1,-83.93928242,35.9354622,2,5/28/24
racl,2,-83.93928242,35.9354622,2,5/28/24
racl,1,-83.93928242,35.9354622,2,5/28/24
racl,2,-83.93928242,35.9354622,2,5/28/24
racl,1,-83.93928242,35.9354622,2,5/28/24
racl,1,-83.93928242,35.9354622,2,5/28/24
racl,3,-83.93928242,35.9354622,2,5/28/24
racl,1,-83.93928242,35.9354622,2,5/28/24
racl,1,-83.93991475,35.93566768,2,5/28/24
racl,1,-83.93991475,35.93566768,2,5/28/24
racl,1,-83.93991475,35.93566768,2,5/28/24
racl,1,-83.93928242,35.9354622,2,5/28/24
racl,1,-83.93928242,35.9354622,2,5/28/24
racl,1,-83.93928242,35.9354622,2,5/28/24
racl,1,-83.93928242,35.9354622,2,5/28/24
racl,1,-83.93928242,35.9354622,2,5/28/24
racl,1,-83.93928242,35.9354622,2,5/28/24
hych,1,-83.93928242,35.9354622,2,5/28/24
racl,1,-83.93928242,35.9354622,2,5/28/24
racl,2,-83.93928242,35.9354622,2,5/28/24
racl,1,-83.93928242,35.9354622,2,5/28/24
racl,1,-83.93928242,35.9354622,2,5/28/24
racl,1,-83.93928242,35.9354622,2,5/28/24
racl,1,-83.93928242,35.9354622,2,5/28/24
racl,1,-83.93928242,35.9354622,2,5/28/24
hych,1,-83.93928242,35.9354622,2,5/28/24
racl,2,-83.93928242,35.9354622,2,5/28/24
racl,1,-83.93928242,35.9354622,2,5/28/24
racl,1,-83.93928242,35.9354622,2,5/28/24
racl,1,-83.93928242,35.9354622,2,5/28/24
racl,1,-83.93928242,35.9354622,2,5/28/24
racl,2,-83.93928242,35.9354622,2,5/28/24
racl,1,-83.93928242,35.9354622,2,5/28/24
racl,2,-83.93928242,35.9354622,2,5/28/24
racl,1,-83.93928242,35.9354622,2,5/28/24
hych,1,-83.93928242,35.9354622,2,5/28/24
racl,1,-83.93928242,35.9354622,2,5/30/24
racl,1,-83.93928242,35.9354622,2,5/30/24
racl,1,-83.93928242,35.9354622,2,5/30/24
racl,2,-83.93928242,35.9354622,2,5/30/24
racl,1,-83.93928242,35.9354622,2,5/30/24
racl,1,-83.93928242,35.9354622,2,5/30/24
racl,1,-83.93928242,35.9354622,2,5/30/24
racl,1,-83.93928242,35.9354622,2,5/30/24
racl,2,-83.93928242,35.9354622,2,5/30/24
racl,2,-83.93928242,35.9354622,2,5/30/24
racl,1,-83.93928242,35.9354622,2,5/30/24
racl,1,-83.93928242,35.9354622,2,5/30/24
racl,1,-83.93928242,35.9354622,2,5/30/24
racl,1,-83.93928242,35.9354622,2,5/30/24
racl,1,-83.93928242,35.9354622,2,5/30/24
racl,1,-83.93928242,35.9354622,2,5/30/24
racl,1,-83.93928242,35.9354622,2,5/30/24
racl,1,-83.93928242,35.9354622,2,5/30/24
racl,1,-83.93928242,35.9354622,2,5/30/24
racl,2,-83.93998851,35.93562628,2,5/30/24
racl,1,-83.93998851,35.93562628,2,5/30/24
racl,1,-83.93998851,35.93562628,2,5/30/24
racl,1,-83.93998851,35.93562628,2,5/30/24
racl,1,-83.93998851,35.93562628,2,5/30/24
racl,2,-83.93998851,35.93562628,2,5/30/24
racl,1,-83.93928242,35.9354622,2,5/30/24
racl,1,-83.86828151,35.95667678,7,6/10/24
racl,1,-83.8682573,35.95663584,7,6/10/24
racl,1,-83.86830967,35.95664443,7,6/10/24
novi,1,-83.8682593,35.95668797,7,6/10/24
racl,1,-83.86826132,35.95668389,7,6/10/24
novi,1,-83.86825375,35.95664839,7,6/10/24
novi,1,-83.86820993,35.95673489,7,6/10/24
racl,1,-83.86817968,35.95674821,7,6/10/24
novi,1,-83.86818595,35.95671446,7,6/10/24
novi,2,-83.86818436,35.95679642,7,6/10/24
racl,1,-83.8681854,35.95682616,7,6/10/24
novi,4,-83.86812711,35.95676539,7,6/10/24
novi,1,-83.86815257,35.95675553,7,6/10/24
novi,2,-83.86815992,35.95673899,7,6/10/24
racl,2,-83.86814337,35.95667602,7,6/10/24
racl,1,-83.86816802,35.95666732,7,6/10/24
novi,4,-83.86823908,35.95674951,7,6/10/24
novi,3,-83.93928242,35.9354622,7,6/10/24
novi,1,-83.93928242,35.9354622,7,6/10/24
racl,1,-83.93928242,35.9354622,7,6/10/24
NA,1,-83.93928242,35.9354622,7,6/10/24
racl,1,-83.93928242,35.9354622,7,6/10/24
racl,1,-83.93928242,35.9354622,7,6/10/24
racl,2,-83.93928242,35.9354622,7,6/10/24
racl,2,-83.93928242,35.9354622,7,6/10/24
racl,2,-83.93928242,35.9354622,7,6/10/24
racl,2,-83.93928242,35.9354622,7,6/10/24
racl,1,-83.93928242,35.9354622,7,6/10/24
novi,2,-83.93928242,35.9354622,7,6/10/24
racl,2,-83.93928242,35.9354622,7,6/10/24
novi,2,-83.93928242,35.9354622,7,6/10/24
racl,1,-83.93928242,35.9354622,7,6/10/24
racl,2,-83.93928242,35.9354622,7,6/10/24
novi,1,-83.93928242,35.9354622,7,6/10/24
racl,2,-83.93928242,35.9354622,7,6/10/24
novi,1,-83.93928242,35.9354622,7,6/10/24
novi,1,-83.93928242,35.9354622,7,6/10/24
racl,4,-83.93928242,35.9354622,7,6/10/24
novi,5,-83.93928242,35.9354622,7,6/10/24
racl,1,-83.93928242,35.9354622,7,6/10/24
raca,1,-83.93928242,35.9354622,7,6/10/24
racl,1,-83.93928242,35.9354622,7,6/10/24
racl,2,-83.93928242,35.9354622,7,6/10/24
racl,1,-83.93928242,35.9354622,7,6/10/24
racl,1,-83.93928242,35.9354622,7,6/10/24
novi,1,-83.93928242,35.9354622,7,6/10/24
novi,1,-83.93928242,35.9354622,7,6/10/24
novi,4,-83.93928242,35.9354622,10,6/10/24
novi,3,-83.93928242,35.9354622,10,6/10/24
novi,1,-83.93928242,35.9354622,10,6/10/24
racl,1,-83.93928242,35.9354622,10,6/10/24
racl,1,-83.93928242,35.9354622,10,6/10/24
racl,1,-83.93928242,35.9354622,10,6/10/24
novi,2,-83.93928242,35.9354622,10,6/10/24
novi,1,-83.93928242,35.9354622,10,6/10/24
racl,2,-83.93928242,35.9354622,10,6/10/24
novi,1,-83.93928242,35.9354622,10,6/10/24
racl,1,-83.86928342,35.95780374,10,6/10/24
racl,1,-83.86920582,35.95781124,10,6/10/24
racl,1,-83.86924855,35.95773949,7,6/10/24
novi,3,-83.86924855,35.95773949,7,6/10/24
racl,1,-83.86924855,35.95773949,7,6/10/24
racl,4,-83.86924855,35.95773949,7,6/10/24
racl,1,-83.86924855,35.95773949,7,6/10/24
novi,1,-83.86924855,35.95773949,7,6/10/24
novi,1,-83.86924855,35.95773949,7,6/10/24
novi,2,-83.86924855,35.95773949,7,6/10/24
racl,1,-83.86924855,35.95773949,7,6/10/24
racl,1,-83.86924855,35.95773949,7,6/10/24
racl,2,-83.86924855,35.95773949,7,6/10/24
racl,1,-83.86924855,35.95773949,7,6/10/24
racl,3,-83.86924855,35.95773949,7,6/10/24
racl,1,-83.86924855,35.95773949,7,6/10/24
novi,1,-83.86924855,35.95773949,7,6/10/24
novi,2,-83.86924855,35.95773949,7,6/10/24
novi,3,-83.86924855,35.95773949,7,6/10/24
racl,1,-83.86924855,35.95773949,7,6/10/24
novi,2,-83.93928242,35.9354622,7,6/10/24
racl,1,-83.93928242,35.9354622,7,6/10/24
racl,1,-83.93928242,35.9354622,7,6/10/24
racl,2,-83.93928242,35.9354622,7,6/10/24
racl,3,-83.93928242,35.9354622,7,6/10/24
racl,2,-83.93928242,35.9354622,7,6/10/24
racl,1,-83.93928242,35.9354622,7,6/10/24
racl,3,-83.93928242,35.9354622,7,6/10/24
racl,1,-83.93928242,35.9354622,7,6/10/24
racl,1,-83.93928242,35.9354622,7,6/10/24
novi,4,-83.93928242,35.9354622,7,6/10/24
racl,1,-83.93928242,35.9354622,7,6/10/24
racl,1,-83.93928242,35.9354622,7,6/10/24
racl,1,-83.93928242,35.9354622,7,6/10/24
racl,2,-83.93928242,35.9354622,7,6/10/24
novi,1,-83.93928242,35.9354622,7,6/10/24
racl,3,-83.93928242,35.9354622,7,6/10/24
novi,3,-83.93928242,35.9354622,7,6/10/24
racl,1,-83.93928242,35.9354622,7,6/10/24
racl,2,-83.93928242,35.9354622,7,6/10/24
novi,5,-83.93928242,35.9354622,7,6/10/24
racl,1,-83.93928242,35.9354622,7,6/10/24
racl,1,-83.93928242,35.9354622,7,6/10/24
racl,1,-83.93928242,35.9354622,7,6/10/24
racl,1,-83.93928242,35.9354622,7,6/10/24
racl,1,-83.93928242,35.9354622,7,6/10/24
novi,1,-83.93928242,35.9354622,7,6/10/24
racl,1,-83.93928242,35.9354622,7,6/10/24
novi,4,-83.93928242,35.9354622,7,6/10/24
novi,1,-83.86928193,35.95775819,10,6/10/24
novi,2,-83.86931665,35.95778786,10,6/10/24
novi,2,-83.86932505,35.95777817,10,6/10/24
novi,2,-83.86934723,35.95780325,10,6/10/24
novi,6,-83.86934258,35.9578345,10,6/10/24
novi,1,-83.86930897,35.95775953,10,6/10/24
racl,1,-83.86935114,35.9578091,10,6/10/24
racl,1,-83.8692826,35.95783657,10,6/10/24
racl,2,-83.8692732,35.9577931,10,6/10/24
novi,3,-83.86935615,35.95783717,10,6/10/24
racl,1,-83.8690902,35.95776484,10,6/10/24
racl,1,-83.86908129,35.95774503,10,6/10/24
novi,1,-83.86924855,35.95773949,10,6/10/24
novi,3,-83.86924855,35.95773949,10,6/10/24
novi,1,-83.86924855,35.95773949,10,6/10/24
racl,1,-83.86924855,35.95773949,10,6/10/24
novi,2,-83.86924855,35.95773949,10,6/10/24
racl,1,-83.86924855,35.95773949,10,6/10/24
racl,1,-83.86927197,35.95781526,10,6/10/24
novi,1,-83.86923745,35.95777044,10,6/10/24
racl,1,-83.86924428,35.95778089,10,6/10/24
novi,2,-83.93928242,35.9354622,7,6/11/24
racl,1,-83.93928242,35.9354622,7,6/11/24
novi,1,-83.93928242,35.9354622,7,6/11/24
novi,3,-83.93928242,35.9354622,7,6/11/24
novi,1,-83.93928242,35.9354622,7,6/11/24
racl,2,-83.93928242,35.9354622,7,6/11/24
racl,1,-83.93928242,35.9354622,7,6/11/24
racl,1,-83.93928242,35.9354622,7,6/11/24
novi,1,-83.93928242,35.9354622,7,6/11/24
novi,1,-83.93928242,35.9354622,7,6/11/24
racl,1,-83.93928242,35.9354622,7,6/11/24
racl,1,-83.93928242,35.9354622,7,6/11/24
novi,1,-83.93928242,35.9354622,7,6/11/24
racl,2,-83.93928242,35.9354622,7,6/11/24
racl,1,-83.93928242,35.9354622,7,6/11/24
racl,1,-83.93928242,35.9354622,7,6/11/24
novi,2,-83.93928242,35.9354622,7,6/11/24
novi,2,-83.93928242,35.9354622,7,6/11/24
novi,3,-83.93928242,35.9354622,7,6/11/24
racl,1,-83.93878798,35.93527188,7,6/11/24
racl,1,-83.93878798,35.93527188,7,6/11/24
racl,5,-83.93878798,35.93527188,7,6/11/24
racl,2,-83.93878798,35.93527188,7,6/11/24
racl,1,-83.93878798,35.93527188,7,6/11/24
racl,1,-83.93878798,35.93527188,7,6/11/24
racl,1,-83.93878798,35.93527188,7,6/11/24
novi,3,-83.93878798,35.93527188,7,6/11/24
racl,2,-83.93878798,35.93527188,7,6/11/24
racl,2,-83.93878798,35.93527188,7,6/11/24
racl,1,-83.93878798,35.93527188,7,6/11/24
novi,1,-83.93878798,35.93527188,7,6/11/24
novi,1,-83.93878798,35.93527188,7,6/11/24
racl,1,-83.93878798,35.93527188,7,6/11/24
racl,1,-83.93878798,35.93527188,7,6/11/24
novi,1,-83.93878798,35.93527188,7,6/11/24
racl,1,-83.93878798,35.93527188,7,6/11/24
racl,2,-83.93878798,35.93527188,7,6/11/24
racl,1,-83.93878798,35.93527188,7,6/11/24
raca,1,-83.93878798,35.93527188,7,6/11/24
racl,1,-83.93878798,35.93527188,7,6/11/24
racl,1,-83.93878798,35.93527188,7,6/11/24
novi,6,-83.93878798,35.93527188,7,6/11/24
racl,1,-83.93878798,35.93527188,7,6/11/24
racl,3,-83.93878798,35.93527188,7,6/11/24
novi,1,-83.93878798,35.93527188,7,6/11/24
racl,1,-83.93878798,35.93527188,7,6/11/24
racl,1,-83.93928242,35.9354622,7,6/11/24
novi,1,-83.93928242,35.9354622,7,6/11/24
novi,1,-83.93928242,35.9354622,10,6/12/24
novi,2,-83.93928242,35.9354622,10,6/12/24
novi,3,-83.93928242,35.9354622,10,6/12/24
novi,2,-83.93928242,35.9354622,10,6/12/24
novi,3,-83.93928242,35.9354622,10,6/12/24
racl,1,-83.93928242,35.9354622,10,6/12/24
racl,1,-83.93929094,35.93532186,10,6/12/24
racl,1,-83.93929094,35.93532186,10,6/12/24
novi,9,-83.93928242,35.9354622,10,6/12/24
racl,1,-83.93929094,35.93532186,10,6/12/24
racl,1,-83.93929094,35.93532186,10,6/12/24
racl,1,-83.93929094,35.93532186,10,6/12/24
hych,3,-83.93929094,35.93532186,10,6/12/24
racl,1,-83.93929094,35.93532186,10,6/12/24
novi,4,-83.93929094,35.93532186,10,6/12/24
racl,1,-83.93929094,35.93532186,10,6/12/24
hych,1,-83.93929094,35.93532186,10,6/12/24
racl,1,-83.93929094,35.93532186,10,6/12/24
racl,1,-83.93929094,35.93532186,10,6/12/24
racl,1,-83.93929094,35.93532186,10,6/12/24
racl,1,-83.93929094,35.93532186,10,6/12/24
raca,1,-83.87713197,35.93321022,15,6/17/24
racl,1,-83.87704007,35.93326049,15,6/17/24
racl,1,-83.87697849,35.9332065,15,6/17/24
racl,1,-83.87695565,35.93324091,15,6/17/24
racl,1,-83.87693167,35.93325338,15,6/17/24
racl,1,-83.87692194,35.93327085,15,6/17/24
racl,1,-83.87688981,35.93327735,15,6/17/24
racl,1,-83.87685737,35.93328028,15,6/17/24
racl,1,-83.87686685,35.93329886,15,6/17/24
racl,1,-83.87672693,35.93336029,15,6/17/24
racl,1,-83.87671007,35.93333826,15,6/17/24
racl,1,-83.87669685,35.9333636,15,6/17/24
raca,1,-83.8766865,35.93337693,15,6/17/24
racl,1,-83.87664333,35.93336894,15,6/17/24
racl,1,-83.87661688,35.93339547,15,6/17/24
racl,1,-83.87660512,35.93339554,15,6/17/24
racl,1,-83.87657078,35.9333935,15,6/17/24
racl,1,-83.87656582,35.93341118,15,6/17/24
racl,1,-83.87657246,35.93346074,15,6/17/24
racl,1,-83.87658488,35.93347399,15,6/17/24
racl,1,-83.8766296,35.93344564,15,6/17/24
racl,1,-83.87670322,35.93346288,15,6/17/24
racl,3,-83.87672876,35.93346028,15,6/17/24
raca,1,-83.87674731,35.93345634,15,6/17/24
racl,1,-83.87674386,35.93345694,15,6/17/24
racl,1,-83.87682904,35.9334147,15,6/17/24
racl,1,-83.87684463,35.93341601,15,6/17/24
racl,1,-83.8768844,35.93338129,15,6/17/24
racl,1,-83.87692094,35.93337476,15,6/17/24
racl,1,-83.87692492,35.93336424,15,6/17/24
racl,1,-83.8769344,35.93335204,15,6/17/24
racl,1,-83.87693566,35.93331244,15,6/17/24
racl,2,-83.87699806,35.93335406,15,6/17/24
racl,1,-83.87701855,35.93337122,15,6/17/24
raca,1,-83.87698926,35.93332607,15,6/17/24
racl,2,-83.87703429,35.93330146,15,6/17/24
racl,1,-83.87704026,35.93330706,15,6/17/24
racl,1,-83.87707091,35.93330942,15,6/17/24
racl,1,-83.87707914,35.93326624,15,6/17/24
raca,1,-83.87714361,35.93326009,15,6/17/24
racl,2,-83.87715431,35.93326397,15,6/17/24
racl,1,-83.87716749,35.93325397,15,6/17/24
raca,1,-83.87713039,35.9332507,15,6/17/24
racl,1,-83.87713447,35.9332342,15,6/17/24
racl,1,-83.87727112,35.93317537,15,6/17/24
racl,1,-83.87712926,35.93320213,15,6/17/24
racl,1,-83.87729588,35.93332369,15,6/17/24
racl,1,-83.87721863,35.9333701,15,6/17/24
racl,2,-83.87715485,35.93319174,15,6/17/24
racl,1,-83.87707102,35.93326585,15,6/17/24
racl,1,-83.87704954,35.93323312,15,6/17/24
racl,1,-83.87704231,35.93321495,15,6/17/24
racl,1,-83.87701211,35.93321127,15,6/17/24
racl,1,-83.87693624,35.9332602,15,6/17/24
racl,1,-83.87693386,35.93322447,15,6/17/24
racl,3,-83.87692184,35.93325445,15,6/17/24
racl,1,-83.87689417,35.9332724,15,6/17/24
raca,1,-83.87687192,35.93327349,15,6/17/24
racl,1,-83.87685774,35.93325066,15,6/17/24
racl,1,-83.87682444,35.93330371,15,6/17/24
racl,2,-83.87680592,35.9333347,15,6/17/24
racl,2,-83.87680133,35.93333508,15,6/17/24
racl,1,-83.87673342,35.93336134,15,6/17/24
racl,1,-83.87672223,35.93337149,15,6/17/24
raca,1,-83.87671461,35.93336538,15,6/17/24
racl,1,-83.87668168,35.93337879,15,6/17/24
racl,1,-83.87665064,35.93338003,15,6/17/24
racl,2,-83.87667124,35.93341884,15,6/17/24
racl,1,-83.87664392,35.9334726,15,6/17/24
racl,1,-83.87663363,35.9334468,15,6/17/24
racl,1,-83.87661019,35.93348112,15,6/17/24
racl,1,-83.87665101,35.93343787,15,6/17/24
raca,1,-83.8767276,35.93342306,15,6/17/24
racl,1,-83.87671153,35.93335636,15,6/17/24
racl,1,-83.87678906,35.93341331,15,6/17/24
racl,1,-83.87676969,35.93336959,15,6/17/24
racl,1,-83.87671472,35.93341839,15,6/17/24
racl,1,-83.87670734,35.9334126,15,6/17/24
racl,2,-83.87676998,35.93332245,15,6/17/24
racl,2,-83.87681124,35.93336683,15,6/17/24
racl,1,-83.87690423,35.93329169,15,6/17/24
